passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,targets,receptions,player_id,player_name,position,team,fantasy_points,completions
0,0,0.0,0,0.0,0,0.8249496221542358,1.6499002,00-0036252,Michael Pittman,WR,IND,1.6499002,
0,0,0.0,0,0.0,0,0.00030592604889534414,2.3935631e-09,00-0037120,Tyler Goodson,RB,IND,2.3935631e-09,
0,0,0.0,0,0.0,0,0.0005910535692237318,8.25565e-09,00-0037292,Andrew Ogletree,TE,IND,8.25565e-09,
0,0,0.0,0,0.0,0,2.842630624771118,19.898407,00-0037664,Alec Pierce,WR,IND,19.898407,
0,0,0.0,0,0.0,0,0.3005666434764862,0.30056772,00-0038394,Will Mallory,TE,IND,0.30056772,
0,0,0.0,0,0.0,0,0.8249496221542358,1.6499002,00-0038997,Josh Downs,WR,IND,1.6499002,
0,0,0.0,0,0.0,0,0.2938339114189148,0.29381904,00-0039164,Anthony Richardson,QB,IND,0.29381904,0.0
0,0,0.0,0,0.0,0,0.00038866905379109085,3.9261203e-09,00-0039816,Anthony Gould,WR,IND,3.9261203e-09,
0,0,0.0,0,0.0,0,3.8923254013061523,38.9232,00-0040128,Tyler Warren,TE,IND,38.9232,
0,0,0.0,0,0.0,0,0.2976889908313751,0.2976894,00-0040179,DJ Giddens,RB,IND,0.2976894,
0,0,0.0,0,0.0,0,3.0807244911557063e-05,2.4912482e-11,00-0040206,Riley Leonard,QB,IND,2.4912482e-11,0.0
0,0,0.0,0,0.0,0,0.00030592604889534414,2.3935631e-09,00-0040476,Ulysses Bentley IV,RB,IND,2.3935631e-09,
0,0,0.0,0,0.0,0,0.0005831074668094516,8.144662e-09,00-0031610,Darren Waller,TE,MIA,8.144662e-09,
0,0,0.0,0,0.0,0,1.4687262773513794,8.812356,00-0033040,Tyreek Hill,WR,MIA,8.812356,
0,0,0.0,0,0.0,0,0.00030181321199052036,2.3613844e-09,00-0034115,Jeff Wilson,RB,MIA,2.3613844e-09,
0,0,0.0,0,0.0,0,0.00030181321199052036,2.3613844e-09,00-0034208,Mike Boone,RB,MIA,2.3613844e-09,
0,0,0.0,0,0.0,0,0.2594602406024933,0.25946102,00-0034418,Cedrick Wilson Jr.,WR,MIA,0.25946102,
0,0,0.0,0,0.0,0,0.7034499049186707,2.1103485,00-0034972,Alexander Mattison,RB,MIA,2.1103485,
0,0,0.0,0,0.0,0,0.3408823311328888,0.34088355,00-0035345,Chris Myarick,TE,MIA,0.34088355,
0,0,0.0,0,0.0,0,0.00030181321199052036,2.3613844e-09,00-0035806,JaMycal Hasty,RB,MIA,2.3613844e-09,
0,0,0.0,0,0.0,0,0.4681093394756317,0.46811074,00-0036182,Nick Westbrook-Ikhine,WR,MIA,0.46811074,
0,0,0.0,0,0.0,0,3.03930755762849e-05,2.457756e-11,00-0036212,Tua Tagovailoa,QB,MIA,2.457756e-11,0.0
0,0,0.0,0,0.0,0,3.400087594985962,23.800606,00-0036613,Jaylen Waddle,WR,MIA,23.800606,
0,0,0.0,0,0.0,0,0.2594602406024933,0.25946102,00-0036620,Dee Eskridge,WR,MIA,0.25946102,
0,0,0.0,0,0.0,0,3.03930755762849e-05,2.457756e-11,00-0037013,Zach Wilson,QB,MIA,2.457756e-11,0.0
0,0,0.0,0,0.0,0,2.041856288909912,8.167421,00-0037252,Greg Dulcich,TE,MIA,8.167421,
0,0,0.0,0,0.0,0,0.2577880620956421,0.257789,00-0037348,Tanner Conner,TE,MIA,0.257789,
0,0,0.0,0,0.0,0,0.00030181321199052036,2.3613844e-09,00-0037609,Aaron Shampklin,RB,MIA,2.3613844e-09,
0,0,0.0,0,0.0,0,0.5057412981987,0.5057431,00-0038720,Julian Hill,TE,MIA,0.5057431,
0,0,0.0,0,0.0,0,2.4771523475646973,12.38575,00-0039040,De'Von Achane,RB,MIA,12.38575,
0,0,0.0,0,0.0,0,0.0005831074668094516,8.144662e-09,00-0039489,Hayden Rucci,TE,MIA,8.144662e-09,
0,0,0.0,0,0.0,0,0.00030181321199052036,2.3613844e-09,00-0039874,Jaylen Wright,RB,MIA,2.3613844e-09,
0,0,0.0,0,0.0,0,1.519282341003418,4.557848,00-0039880,Malik Washington,WR,MIA,4.557848,
0,0,0.0,0,0.0,0,0.5174854397773743,1.0349715,00-0039884,Tahj Washington,WR,MIA,1.0349715,
0,0,0.0,0,0.0,0,0.00030181321199052036,2.3613844e-09,00-0040198,Ollie Gordon II,RB,MIA,2.3613844e-09,
0,0,0.0,0,0.0,0,3.03930755762849e-05,2.457756e-11,00-0040234,Quinn Ewers,QB,MIA,2.457756e-11,0.0
0,0,0.0,0,0.0,0,0.31455349922180176,0.62910736,00-0030035,Adam Thielen,WR,MIN,0.62910736,
0,0,0.0,0,0.0,0,0.17890770733356476,0.17890835,00-0032394,Nick Vannett,TE,MIN,0.17890835,
0,0,0.0,0,0.0,0,2.5573477614670992e-05,2.068016e-11,00-0032950,Carson Wentz,QB,MIN,2.068016e-11,0.0
0,0,0.0,0,0.0,0,0.9468315243721008,5.6809826,00-0033293,Aaron Jones,RB,MIN,5.6809826,
0,0,0.0,0,0.0,0,2.5573477614670992e-05,2.068016e-11,00-0034899,John Wolford,QB,MIN,2.068016e-11,0.0
0,0,0.0,0,0.0,0,0.9479125738143921,5.687472,00-0035229,T.J. Hockenson,TE,MIN,5.687472,
0,0,0.0,0,0.0,0,0.1572718322277069,0.1572724,00-0035249,Josh Oliver,TE,MIN,0.1572724,
0,0,0.0,0,0.0,0,0.0004906408721581101,6.8531176e-09,00-0035956,Giovanni Ricci,TE,MIN,6.8531176e-09,
0,0,0.0,0,0.0,0,1.4240715503692627,12.816639,00-0036322,Justin Jefferson,WR,MIN,12.816639,
0,0,0.0,0,0.0,0,0.0002539530105423182,1.9869266e-09,00-0036414,Cam Akers,RB,MIN,1.9869266e-09,
0,0,0.0,0,0.0,0,0.17634333670139313,0.17634386,00-0036936,Rondale Moore,WR,MIN,0.17634386,
0,0,0.0,0,0.0,0,0.0002539530105423182,1.9869266e-09,00-0037276,Ty Chandler,RB,MIN,1.9869266e-09,
0,0,0.0,0,0.0,0,0.15634693205356598,0.1563474,00-0037291,Jalen Nailor,WR,MIN,0.1563474,
0,0,0.0,0,0.0,0,0.0002539530105423182,1.9869266e-09,00-0037525,Jordan Mason,RB,MIN,1.9869266e-09,
0,0,0.0,0,0.0,0,2.5573477614670992e-05,2.068016e-11,00-0038122,Desmond Ridder,QB,MIN,2.068016e-11,0.0
0,0,0.0,0,0.0,0,0.0002539530105423182,1.9869266e-09,00-0038440,Zavier Scott,RB,MIN,1.9869266e-09,
0,0,0.0,0,0.0,0,0.3266349136829376,0.32663608,00-0038809,Ben Sims,TE,MIN,0.32663608,
0,0,0.0,0,0.0,0,1.1083468198776245,7.758425,00-0038994,Jordan Addison,WR,MIN,7.758425,
0,0,0.0,0,0.0,0,2.5573477614670992e-05,2.068016e-11,00-0039923,J.J. McCarthy,QB,MIN,2.068016e-11,0.0
0,0,0.0,0,0.0,0,0.0,0.0,00-0040154,Tai Felton,WR,MIN,0.0,
0,0,0.0,0,0.0,0,2.5573477614670992e-05,2.068016e-11,00-0040494,Max Brosmer,QB,MIN,2.068016e-11,0.0
0,0,0.0,0,0.0,0,0.0003226389817427844,3.259121e-09,00-0040506,Myles Price,WR,MIN,3.259121e-09,
0,0,0.0,0,0.0,0,0.0004906408721581101,6.8531176e-09,00-0040509,Ben Yurosek,TE,MIN,6.8531176e-09,
0,0,0.0,0,0.0,0,0.5371344089508057,0.5371352,00-0035700,Josh Jacobs,RB,GB,0.5371352,
0,0,0.0,0,0.0,0,3.655996624729596e-05,2.956446e-11,00-0036264,Jordan Love,QB,GB,2.956446e-11,0.0
0,0,0.0,0,0.0,0,0.41658687591552734,0.8331742,00-0037300,Mike Woods,WR,GB,0.8331742,
0,0,0.0,0,0.0,0,0.5382144451141357,0.53821635,00-0037306,John FitzPatrick,TE,GB,0.53821635,
0,0,0.0,0,0.0,0,4.167757987976074,33.34205,00-0037816,Romeo Doubs,WR,GB,33.34205,
0,0,0.0,0,0.0,0,0.000363052444299683,2.8405196e-09,00-0037827,Tyrion Davis-Price,RB,GB,2.8405196e-09,
0,0,0.0,0,0.0,0,0.000363052444299683,2.8405196e-09,00-0038098,Pierre Strong,RB,GB,2.8405196e-09,
0,0,0.0,0,0.0,0,2.6913681030273438,13.456838,00-0038124,Christian Watson,WR,GB,13.456838,
0,0,0.0,0,0.0,0,3.655996624729596e-05,2.956446e-11,00-0038128,Malik Willis,QB,GB,2.956446e-11,0.0
0,0,0.0,0,0.0,0,0.7360388040542603,1.4720775,00-0038389,Israel Abanikanda,RB,GB,1.4720775,
0,0,0.0,0,0.0,0,1.0693711042404175,2.1387434,00-0038393,Dontayvion Wicks,WR,GB,2.1387434,
0,0,0.0,0,0.0,0,0.352186918258667,0.35218796,00-0038465,Malik Heath,WR,GB,0.35218796,
0,0,0.0,0,0.0,0,3.655996624729596e-05,2.956446e-11,00-0038582,Clayton Tune,QB,GB,2.956446e-11,0.0
0,0,0.0,0,0.0,0,0.5382144451141357,0.53821635,00-0038589,Josh Whyle,TE,GB,0.53821635,
0,0,0.0,0,0.0,0,0.000363052444299683,2.8405196e-09,00-0038685,Chris Brooks,RB,GB,2.8405196e-09,
0,0,0.0,0,0.0,0,0.5371344089508057,0.5371352,00-0038797,Emanuel Wilson,RB,GB,0.5371352,
0,0,0.0,0,0.0,0,1.0600565671920776,3.180169,00-0038996,Tucker Kraft,TE,GB,3.180169,
0,0,0.0,0,0.0,0,1.0765873193740845,2.1531758,00-0039144,Luke Musgrave,TE,GB,2.1531758,
0,0,0.0,0,0.0,0,3.3516337871551514,16.758165,00-0039146,Jayden Reed,WR,GB,16.758165,
0,0,0.0,0,0.0,0,1.1119968891143799,1.1119984,00-0039811,MarShawn Lloyd,RB,GB,1.1119984,
0,0,0.0,0,0.0,0,0.5334269404411316,0.53342855,00-0040009,Savion Williams,WR,GB,0.53342855,
0,0,0.0,0,0.0,0,1.6082271337509155,4.824682,00-0040667,Matthew Golden,WR,GB,4.824682,
0,0,0.0,0,0.0,0,0.21456500887870789,0.21456532,00-0033854,Dare Ogunbowale,RB,HOU,0.21456532,
0,0,0.0,0,0.0,0,0.9001854658126831,3.600739,00-0033897,Joe Mixon,RB,HOU,3.600739,
0,0,0.0,0,0.0,0,1.9418785572052002,17.476887,00-0034383,Dalton Schultz,TE,HOU,17.476887,
0,0,0.0,0,0.0,0,0.6880998611450195,1.3762006,00-0034386,Justin Watson,WR,HOU,1.3762006,
0,0,0.0,0,0.0,0,0.0004375658754725009,4.420049e-09,00-0034419,Braxton Berrios,WR,HOU,4.420049e-09,
0,0,0.0,0,0.0,0,0.8511883616447449,3.4047534,00-0034775,Christian Kirk,WR,HOU,3.4047534,
0,0,0.0,0,0.0,0,0.4276690185070038,0.8553379,00-0034791,Nick Chubb,RB,HOU,0.8553379,
0,0,0.0,0,0.0,0,0.19162587821483612,0.19162656,00-0034970,Irv Smith,TE,HOU,0.19162656,
0,0,0.0,0,0.0,0,0.23321929574012756,0.23322,00-0035593,Juwann Winfree,WR,HOU,0.23322,
0,0,0.0,0,0.0,0,0.0003444133326411247,2.6946874e-09,00-0035726,Jakob Johnson,RB,HOU,2.6946874e-09,
0,0,0.0,0,0.0,0,0.29934626817703247,0.29934734,00-0036225,Dalton Keene,TE,HOU,0.29934734,
0,0,0.0,0,0.0,0,0.3892921507358551,0.7785848,00-0036232,Harrison Bryant,TE,HOU,0.7785848,
0,0,0.0,0,0.0,0,0.4331158995628357,1.2993479,00-0036277,Quintez Cephus,WR,HOU,1.2993479,
0,0,0.0,0,0.0,0,2.1398699283599854,21.39869,00-0036554,Nico Collins,WR,HOU,21.39869,
0,0,0.0,0,0.0,0,0.19162587821483612,0.19162656,00-0036556,Brevin Jordan,TE,HOU,0.19162656,
0,0,0.0,0,0.0,0,3.468297654762864e-05,2.8046617e-11,00-0036898,Davis Mills,QB,HOU,2.8046617e-11,0.0
0,0,0.0,0,0.0,0,0.0003444133326411247,2.6946874e-09,00-0037258,Dameon Pierce,RB,HOU,2.6946874e-09,
0,0,0.0,0,0.0,0,1.067659854888916,5.3382983,00-0038618,Xavier Hutchinson,WR,HOU,5.3382983,
0,0,0.0,0,0.0,0,0.6314276456832886,1.262856,00-0038728,Jared Wayne,WR,HOU,1.262856,
0,0,0.0,0,0.0,0,1.564538836479187,10.951768,00-0038977,Tank Dell,WR,HOU,10.951768,
0,0,0.0,0,0.0,0,3.468297654762864e-05,2.8046617e-11,00-0039163,C.J. Stroud,QB,HOU,2.8046617e-11,0.0
0,0,0.0,0,0.0,0,1.3265691995620728,5.3062744,00-0039359,Cade Stover,TE,HOU,5.3062744,
0,0,0.0,0,0.0,0,0.0003444133326411247,2.6946874e-09,00-0039603,British Brooks,RB,HOU,2.6946874e-09,
0,0,0.0,0,0.0,0,1.493329644203186,10.453304,00-0040130,Jayden Higgins,WR,HOU,10.453304,
0,0,0.0,0,0.0,0,0.21203909814357758,0.21203972,00-0040138,Jaylin Noel,WR,HOU,0.21203972,
0,0,0.0,0,0.0,0,0.21456500887870789,0.21456532,00-0040583,Woody Marks,RB,HOU,0.21456532,
0,0,0.0,0,0.0,0,4.037924009026028e-05,3.265294e-11,00-0032156,Trevor Siemian,QB,TEN,3.265294e-11,0.0
0,0,0.0,0,0.0,0,4.037924009026028e-05,3.265294e-11,00-0032434,Brandon Allen,QB,TEN,3.265294e-11,0.0
0,0,0.0,0,0.0,0,0.3889784812927246,0.38897964,00-0034837,Calvin Ridley,WR,TEN,0.38897964,
0,0,0.0,0,0.0,0,1.1583442687988281,3.475031,00-0035261,Tony Pollard,RB,TEN,3.475031,
0,0,0.0,0,0.0,0,0.0005094308289699256,5.1459894e-09,00-0036133,James Proche,WR,TEN,5.1459894e-09,
0,0,0.0,0,0.0,0,1.1603835821151733,3.4811513,00-0036176,Mason Kinsey,WR,TEN,3.4811513,
0,0,0.0,0,0.0,0,0.7525723576545715,2.2577174,00-0036183,Kristian Wilkerson,WR,TEN,2.2577174,
0,0,0.0,0,0.0,0,2.6976466178894043,18.88352,00-0036415,Van Jefferson,WR,TEN,18.88352,
0,0,0.0,0,0.0,0,0.00040097907185554504,3.1372573e-09,00-0037594,Julius Chestnut,RB,TEN,3.1372573e-09,
0,0,0.0,0,0.0,0,1.1620866060256958,3.4862592,00-0037809,Chig Okonkwo,TE,TEN,3.4862592,
0,0,0.0,0,0.0,0,0.00040097907185554504,3.1372573e-09,00-0038678,Jordan Mims,RB,TEN,3.1372573e-09,
0,0,0.0,0,0.0,0,1.9381613731384277,9.690798,00-0039032,Tyjae Spears,RB,TEN,9.690798,
0,0,0.0,0,0.0,0,4.037924009026028e-05,3.265294e-11,00-0039152,Will Levis,QB,TEN,3.265294e-11,0.0
0,0,0.0,0,0.0,0,0.0007746974006295204,1.082073e-08,00-0039648,David Martin-Robinson,TE,TEN,1.082073e-08,
0,0,0.0,0,0.0,0,0.0005094308289699256,5.1459894e-09,00-0039650,Bryce Oliver,WR,TEN,5.1459894e-09,
0,0,0.0,0,0.0,0,2.325514078140259,13.953081,00-0040170,Elic Ayomanor,WR,TEN,13.953081,
0,0,0.0,0,0.0,0,1.9451454877853394,9.725723,00-0040584,Gunnar Helm,TE,TEN,9.725723,
0,0,0.0,0,0.0,0,4.037924009026028e-05,3.265294e-11,00-0040676,Cam Ward,QB,TEN,3.265294e-11,0.0
0,0,0.0,0,0.0,0,1.1603835821151733,3.4811513,00-0040705,Chimere Dike,WR,TEN,3.4811513,
0,0,0.0,0,0.0,0,0.20987911522388458,0.20987941,00-0033854,Dare Ogunbowale,RB,HOU,0.20987941,
0,0,0.0,0,0.0,0,0.8805263042449951,3.5221026,00-0033897,Joe Mixon,RB,HOU,3.5221026,
0,0,0.0,0,0.0,0,1.8994698524475098,17.09521,00-0034383,Dalton Schultz,TE,HOU,17.09521,
0,0,0.0,0,0.0,0,0.6730723977088928,1.3461456,00-0034386,Justin Watson,WR,HOU,1.3461456,
0,0,0.0,0,0.0,0,0.00042800986557267606,4.3235198e-09,00-0034419,Braxton Berrios,WR,HOU,4.3235198e-09,
0,0,0.0,0,0.0,0,0.8325992226600647,3.330397,00-0034775,Christian Kirk,WR,HOU,3.330397,
0,0,0.0,0,0.0,0,0.418329119682312,0.8366581,00-0034791,Nick Chubb,RB,HOU,0.8366581,
0,0,0.0,0,0.0,0,0.18744094669818878,0.18744162,00-0034970,Irv Smith,TE,HOU,0.18744162,
0,0,0.0,0,0.0,0,0.22812601923942566,0.2281267,00-0035593,Juwann Winfree,WR,HOU,0.2281267,
0,0,0.0,0,0.0,0,0.00033689168049022555,2.635838e-09,00-0035726,Jakob Johnson,RB,HOU,2.635838e-09,
0,0,0.0,0,0.0,0,0.2928088307380676,0.29280987,00-0036225,Dalton Keene,TE,HOU,0.29280987,
0,0,0.0,0,0.0,0,0.3807903826236725,0.76158124,00-0036232,Harrison Bryant,TE,HOU,0.76158124,
0,0,0.0,0,0.0,0,0.42365705966949463,1.2709714,00-0036277,Quintez Cephus,WR,HOU,1.2709714,
0,0,0.0,0,0.0,0,2.093137264251709,20.931362,00-0036554,Nico Collins,WR,HOU,20.931362,
0,0,0.0,0,0.0,0,0.18744094669818878,0.18744162,00-0036556,Brevin Jordan,TE,HOU,0.18744162,
0,0,0.0,0,0.0,0,3.392553480807692e-05,2.7434107e-11,00-0036898,Davis Mills,QB,HOU,2.7434107e-11,0.0
0,0,0.0,0,0.0,0,0.00033689168049022555,2.635838e-09,00-0037258,Dameon Pierce,RB,HOU,2.635838e-09,
0,0,0.0,0,0.0,0,1.044343113899231,5.2217145,00-0038618,Xavier Hutchinson,WR,HOU,5.2217145,
0,0,0.0,0,0.0,0,0.6176378726959229,1.2352765,00-0038728,Jared Wayne,WR,HOU,1.2352765,
0,0,0.0,0,0.0,0,1.530370831489563,10.712592,00-0038977,Tank Dell,WR,HOU,10.712592,
0,0,0.0,0,0.0,0,3.392553480807692e-05,2.7434107e-11,00-0039163,C.J. Stroud,QB,HOU,2.7434107e-11,0.0
0,0,0.0,0,0.0,0,1.2975982427597046,5.1903906,00-0039359,Cade Stover,TE,HOU,5.1903906,
0,0,0.0,0,0.0,0,0.00033689168049022555,2.635838e-09,00-0039603,British Brooks,RB,HOU,2.635838e-09,
0,0,0.0,0,0.0,0,1.460716724395752,10.225014,00-0040130,Jayden Higgins,WR,HOU,10.225014,
0,0,0.0,0,0.0,0,0.2074083685874939,0.20740898,00-0040138,Jaylin Noel,WR,HOU,0.20740898,
0,0,0.0,0,0.0,0,0.20987911522388458,0.20987941,00-0040583,Woody Marks,RB,HOU,0.20987941,
0,0,0.0,0,0.0,0,0.41376951336860657,0.4137701,00-0032104,Ameer Abdullah,RB,IND,0.4137701,
0,0,0.0,0,0.0,0,0.0003887948114424944,3.927391e-09,00-0032951,Laquon Treadwell,WR,IND,3.927391e-09,
0,0,0.0,0,0.0,0,0.4127660393714905,0.41276753,00-0033217,Mo Alie-Cox,TE,IND,0.41276753,
0,0,0.0,0,0.0,0,3.0817212973488495e-05,2.4920541e-11,00-0034955,Brett Rypien,QB,IND,2.4920541e-11,0.0
0,0,0.0,0,0.0,0,0.0003887948114424944,3.927391e-09,00-0035021,Ashton Dulin,WR,IND,3.927391e-09,
0,0,0.0,0,0.0,0,3.0817212973488495e-05,2.4920541e-11,00-0035710,Daniel Jones,QB,IND,2.4920541e-11,0.0
0,0,0.0,0,0.0,0,0.47029003500938416,1.4108694,00-0036020,Salvon Ahmed,RB,IND,1.4108694,
0,0,0.0,0,0.0,0,0.0005912447813898325,8.258321e-09,00-0036032,Sean McKeon,TE,IND,8.258321e-09,
0,0,0.0,0,0.0,0,1.2411134243011475,3.7233381,00-0036223,Jonathan Taylor,RB,IND,3.7233381,
0,0,0.0,0,0.0,0,0.82521653175354,1.650434,00-0036252,Michael Pittman,WR,IND,1.650434,
0,0,0.0,0,0.0,0,0.0003060250310227275,2.3943376e-09,00-0037120,Tyler Goodson,RB,IND,2.3943376e-09,
0,0,0.0,0,0.0,0,0.0005912447813898325,8.258321e-09,00-0037292,Andrew Ogletree,TE,IND,8.258321e-09,
0,0,0.0,0,0.0,0,2.843550443649292,19.904846,00-0037664,Alec Pierce,WR,IND,19.904846,
0,0,0.0,0,0.0,0,0.30066388845443726,0.30066496,00-0038394,Will Mallory,TE,IND,0.30066496,
0,0,0.0,0,0.0,0,0.82521653175354,1.650434,00-0038997,Josh Downs,WR,IND,1.650434,
0,0,0.0,0,0.0,0,0.29392898082733154,0.2939141,00-0039164,Anthony Richardson,QB,IND,0.2939141,0.0
0,0,0.0,0,0.0,0,0.0003887948114424944,3.927391e-09,00-0039816,Anthony Gould,WR,IND,3.927391e-09,
0,0,0.0,0,0.0,0,3.893584728240967,38.93579,00-0040128,Tyler Warren,TE,IND,38.93579,
0,0,0.0,0,0.0,0,0.29778531193733215,0.29778573,00-0040179,DJ Giddens,RB,IND,0.29778573,
0,0,0.0,0,0.0,0,3.0817212973488495e-05,2.4920541e-11,00-0040206,Riley Leonard,QB,IND,2.4920541e-11,0.0
0,0,0.0,0,0.0,0,0.0003060250310227275,2.3943376e-09,00-0040476,Ulysses Bentley IV,RB,IND,2.3943376e-09,
0,0,0.0,0,0.0,0,3.271247987868264e-05,2.6453163e-11,00-0029604,Kirk Cousins,QB,ATL,2.6453163e-11,0.0
0,0,0.0,0,0.0,0,0.00041270576184615493,4.168926e-09,00-0033572,Jamal Agnew,WR,ATL,4.168926e-09,
0,0,0.0,0,0.0,0,0.2962817847728729,0.29628268,00-0034854,KhaDarel Hodge,WR,ATL,0.29628268,
0,0,0.0,0,0.0,0,3.271247987868264e-05,2.6453163e-11,00-0035282,Easton Stick,QB,ATL,2.6453163e-11,0.0
0,0,0.0,0,0.0,0,0.5880368947982788,1.1760745,00-0035359,David Sills,WR,ATL,1.1760745,
0,0,0.0,0,0.0,0,2.0692222118377686,14.48455,00-0036309,Darnell Mooney,WR,ATL,14.48455,
0,0,0.0,0,0.0,0,3.271247987868264e-05,2.6453163e-11,00-0036384,Ben DiNucci,QB,ATL,2.6453163e-11,0.0
0,0,0.0,0,0.0,0,0.3288685977458954,0.32886976,00-0036429,Charlie Woerner,TE,ATL,0.32886976,
0,0,0.0,0,0.0,0,0.0006276065250858665,8.766211e-09,00-0036825,Feleipe Franks,TE,ATL,8.766211e-09,
0,0,0.0,0,0.0,0,3.271247987868264e-05,2.6453163e-11,00-0036928,Kyle Trask,QB,ATL,2.6453163e-11,0.0
0,0,0.0,0,0.0,0,0.8904967904090881,2.67149,00-0036970,Kyle Pitts,TE,ATL,2.67149,
0,0,0.0,0,0.0,0,2.7074997425079346,24.367487,00-0037238,Drake London,WR,ATL,24.367487,
0,0,0.0,0,0.0,0,0.5935041904449463,1.1870083,00-0037263,Tyler Allgeier,RB,ATL,1.1870083,
0,0,0.0,0,0.0,0,0.18073873221874237,0.18073937,00-0037277,Teagan Quitoriano,TE,ATL,0.18073937,
0,0,0.0,0,0.0,0,0.00041270576184615493,4.168926e-09,00-0037487,Deven Thompkins,WR,ATL,4.168926e-09,
0,0,0.0,0,0.0,0,1.470982551574707,7.3549056,00-0038542,Bijan Robinson,RB,ATL,7.3549056,
0,0,0.0,0,0.0,0,0.2712520658969879,0.5425041,00-0038862,Elijah Dotson,RB,ATL,0.5425041,
0,0,0.0,0,0.0,0,0.23814013600349426,0.23814085,00-0039394,Casey Washington,WR,ATL,0.23814085,
0,0,0.0,0,0.0,0,3.271247987868264e-05,2.6453163e-11,00-0039917,Michael Penix Jr.,QB,ATL,2.6453163e-11,0.0
0,0,0.0,0,0.0,0,0.00032484563416801393,2.5415898e-09,00-0040547,Nate Carter,RB,ATL,2.5415898e-09,
0,0,0.0,0,0.0,0,3.620610004873015e-05,2.9278302e-11,00-0031237,Teddy Bridgewater,QB,TB,2.9278302e-11,0.0
0,0,0.0,0,0.0,0,0.9050226211547852,3.6200905,00-0031408,Mike Evans,WR,TB,3.6200905,
0,0,0.0,0,0.0,0,2.256131887435913,11.280657,00-0032385,Sterling Shepard,WR,TB,11.280657,
0,0,0.0,0,0.0,0,1.2753533124923706,5.1014132,00-0033921,Chris Godwin Jr.,WR,TB,5.1014132,
0,0,0.0,0,0.0,0,3.620610004873015e-05,2.9278302e-11,00-0034855,Baker Mayfield,QB,TB,2.9278302e-11,0.0
0,0,0.0,0,0.0,0,0.00045678182505071163,4.614158e-09,00-0036918,Jacob Harris,WR,TB,4.614158e-09,
0,0,0.0,0,0.0,0,1.356918215751648,4.0707526,00-0037256,Rachaad White,RB,TB,4.0707526,
0,0,0.0,0,0.0,0,0.000694633461534977,9.702422e-09,00-0037311,Ko Kieft,TE,TB,9.702422e-09,
0,0,0.0,0,0.0,0,0.38760051131248474,0.38760167,00-0037382,Brandon Johnson,WR,TB,0.38760167,
0,0,0.0,0,0.0,0,0.21194058656692505,0.21194121,00-0037570,Dennis Houston,WR,TB,0.21194121,
0,0,0.0,0,0.0,0,2.242670774459839,11.213348,00-0038129,Cade Otton,TE,TB,11.213348,
0,0,0.0,0,0.0,0,0.0003595384187065065,2.813026e-09,00-0038458,Owen Wright,RB,TB,2.813026e-09,
0,0,0.0,0,0.0,0,0.00045678182505071163,4.614158e-09,00-0038824,Ryan Miller,WR,TB,4.614158e-09,
0,0,0.0,0,0.0,0,0.9014971852302551,1.8029941,00-0038951,Sean Tucker,RB,TB,1.8029941,
0,0,0.0,0,0.0,0,0.3291451036930084,0.32914627,00-0039050,Payne Durham,TE,TB,0.32914627,
0,0,0.0,0,0.0,0,1.2026742696762085,6.0133657,00-0039361,Bucky Irving,RB,TB,6.0133657,
0,0,0.0,0,0.0,0,0.0003595384187065065,2.813026e-09,00-0039393,Jase McClellan,RB,TB,2.813026e-09,
0,0,0.0,0,0.0,0,0.00045678182505071163,4.614158e-09,00-0039589,Kameron Johnson,WR,TB,4.614158e-09,
0,0,0.0,0,0.0,0,0.000694633461534977,9.702422e-09,00-0039754,Devin Culp,TE,TB,9.702422e-09,
0,0,0.0,0,0.0,0,1.8108323812484741,12.675822,00-0039855,Jalen McMillan,WR,TB,12.675822,
0,0,0.0,0,0.0,0,5.528528690338135,49.756737,00-0040129,Emeka Egbuka,WR,TB,49.756737,
0,0,0.0,0,0.0,0,1.3492883443832397,4.047866,00-0040237,Tez Johnson,WR,TB,4.047866,
0,0,0.0,0,0.0,0,0.0003595384187065065,2.813026e-09,00-0040429,Josh Williams,RB,TB,2.813026e-09,
0,0,0.0,0,0.0,0,0.8632899522781372,2.5898702,00-0033282,Curtis Samuel,WR,BUF,2.5898702,
0,0,0.0,0,0.0,0,3.655433465610258e-05,2.9559903e-11,00-0033869,Mitchell Trubisky,QB,BUF,2.9559903e-11,0.0
0,0,0.0,0,0.0,0,0.43334588408470154,0.8666923,00-0034406,Deon Cain,WR,BUF,0.8666923,
0,0,0.0,0,0.0,0,3.655433465610258e-05,2.9559903e-11,00-0034857,Josh Allen,QB,BUF,2.9559903e-11,0.0
0,0,0.0,0,0.0,0,0.2874121367931366,0.287413,00-0035140,Mecole Hardman,WR,BUF,0.287413,
0,0,0.0,0,0.0,0,0.5770223140716553,1.1540445,00-0035537,Ty Johnson,RB,BUF,1.1540445,
0,0,0.0,0,0.0,0,0.8635295629501343,2.5905883,00-0035689,Dawson Knox,TE,BUF,2.5905883,
0,0,0.0,0,0.0,0,1.152551293373108,4.610205,00-0036196,Gabe Davis,WR,BUF,4.610205,
0,0,0.0,0,0.0,0,0.00046117519377730787,4.6585376e-09,00-0036268,Laviska Shenault Jr.,WR,BUF,4.6585376e-09,
0,0,0.0,0,0.0,0,0.4690490663051605,0.938098,00-0036297,Darrynton Evans,RB,BUF,0.938098,
