,season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
3785,2022,REG,6,Raheem Mostert,RB,MIA,5.311020408163266,7.142857142857142,3.044333333333333,14,49,59.69143301560857,-10.691433015608567,3.5,-0.7636737868291833,0.42857142857142855,0,00-0031687,Dominique,Mostert,31,R.Mostert
3786,2022,REG,6,Leonard Fournette,RB,TB,4.726825396825396,19.047619047619047,2.6512222222222217,21,63,90.4402384059317,-29.440238405931694,3.0,-1.4720119202965847,0.2,0,00-0033856,Leonard,Fournette,7,L.Fournette
3787,2022,REG,6,Latavius Murray,RB,DEN,3.069242424242425,6.666666666666667,2.4491428571428573,15,66,75.54922431389046,-9.549224313890463,4.4,-0.6366149542593642,0.4,0,00-0030513,Latavius,Murray,28,L.Murray
3788,2022,REG,6,Kenneth Walker,RB,SEA,4.1888659793814425,33.33333333333333,3.362588235294118,21,97,60.902013797504786,35.097986202495214,4.619047619047619,1.7548993101247607,0.4,1,00-0038134,Kenneth,Walker,9,K.Walker
3789,2022,REG,6,Saquon Barkley,RB,NYG,4.296987951807228,36.36363636363637,2.709238095238095,22,83,84.92352419386853,-7.923524193868531,3.772727272727273,-0.3773106758985015,0.38095238095238093,1,00-0034844,Saquon,Barkley,26,S.Barkley
3790,2022,REG,6,Christian McCaffrey,RB,CAR,3.3121739130434786,30.76923076923077,2.897307692307692,13,69,51.9410206003889,17.058979399611097,5.3076923076923075,1.312229184585469,0.6153846153846154,0,00-0033280,Christian,McCaffrey,22,C.McCaffrey
3791,2022,REG,6,Tyler Allgeier,RB,ATL,4.464901960784315,60.0,3.0550000000000006,15,51,49.209384210163684,1.7906157898363162,3.4,0.11937438598908774,0.4,0,00-0037263,Tyler,Allgeier,25,T.Allgeier
3792,2022,REG,6,Alvin Kamara,RB,NO,3.2131313131313126,15.789473684210526,2.5865294117647046,19,99,76.47398676598965,22.52601323401035,5.2105263157894735,1.1855796438952815,0.3157894736842105,0,00-0033906,Alvin,Kamara,41,A.Kamara
3793,2022,REG,6,Miles Sanders,RB,PHI,3.77056338028169,33.33333333333333,2.78125,18,71,71.8423474363441,-0.8423474363440988,3.9444444444444446,-0.046797079796894375,0.3888888888888889,1,00-0035243,Miles,Sanders,26,M.Sanders
3794,2022,REG,6,Nick Chubb,RB,CLE,3.9971428571428573,16.666666666666664,2.9843636363636366,12,56,51.3706474028091,4.629352597190902,4.666666666666667,0.3857793830992418,0.5,0,00-0034791,Nicholas,Chubb,24,N.Chubb
3795,2022,REG,6,Kenyan Drake,RB,BAL,2.2786554621848736,70.0,2.8880999999999997,10,119,75.16944187596256,43.83055812403744,11.9,4.383055812403744,0.4,1,00-0033118,Kenyan,Drake,17,K.Drake
3796,2022,REG,6,A.J. Dillon,RB,GB,3.41,10.0,2.4784444444444444,10,41,45.94006531666655,-4.940065316666548,4.1,-0.49400653166665476,0.2,0,00-0036265,Algiers,Dillon,28,A.Dillon
3797,2022,REG,6,Devin Singletary,RB,BUF,3.5332941176470585,5.88235294117647,2.9043999999999994,17,85,93.58950073133866,-15.58950073133866,5.0,-0.9743437957086662,0.3125,0,00-0035250,Devin,Singletary,26,D.Singletary
3798,2022,REG,6,James Robinson,RB,JAX,3.6705555555555556,8.333333333333332,2.872833333333334,12,54,56.021862001918585,-3.021862001918585,4.5,-0.2747147274471441,0.45454545454545453,0,00-0035831,James,Robinson,25,J.Robinson
3799,2022,REG,6,Breece Hall,RB,NYJ,3.586120689655172,10.0,3.299,20,116,100.01964970223065,18.98035029776935,5.8,0.9989658051457552,0.3684210526315789,1,00-0038120,Breece,Hall,20,Br.Hall
3800,2022,REG,6,Brian Robinson,RB,WAS,4.961333333333332,35.294117647058826,2.9191249999999997,17,60,64.75530975381307,-4.755309753813066,3.5294117647058822,-0.27972410316547447,0.17647058823529413,1,00-0037746,Brian,Robinson,8,B.Robinson
3801,2022,REG,6,Tony Pollard,RB,DAL,4.050454545454546,36.36363636363637,3.053,11,44,37.55710049907802,6.442899500921982,4.0,0.5857181364474529,0.45454545454545453,0,00-0035261,Tony,Pollard,20,T.Pollard
3802,2022,REG,6,Austin Ekeler,RB,LAC,6.039722222222222,0.0,2.830363636363636,14,36,43.91354332789499,-9.913543327894992,2.5714285714285716,-0.7625802559919225,0.3076923076923077,1,00-0033699,Austin,Ekeler,30,A.Ekeler
3803,2022,REG,6,Ezekiel Elliott,RB,DAL,2.9855555555555555,0.0,2.93123076923077,13,81,70.10503144747463,10.89496855252537,6.230769230769231,0.8380745040404131,0.5384615384615384,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
3804,2022,REG,6,Rhamondre Stevenson,RB,NE,3.630263157894737,31.57894736842105,2.7013684210526314,19,76,64.4673932608695,11.5326067391305,4.0,0.6069793020595,0.47368421052631576,2,00-0036875,Rhamondre,Stevenson,38,R.Stevenson
3805,2022,REG,6,Darrell Henderson,RB,LAR,3.4383720930232555,50.0,2.6237500000000002,12,43,46.71609652263918,-3.7160965226391767,3.5833333333333335,-0.30967471021993137,0.5,1,00-0035664,Darrell,Henderson,27,D.Henderson
3806,2022,REG,7,David Montgomery,RB,CHI,3.6929032258064516,40.0,2.622,15,62,44.521989756029605,17.478010243970395,4.133333333333334,1.1652006829313597,0.4666666666666667,1,00-0035685,David,Montgomery,32,D.Montgomery
3807,2022,REG,7,Brian Robinson,RB,WAS,4.816575342465755,40.0,3.1820000000000004,20,73,61.900081445270565,11.099918554729435,3.65,0.5549959277364718,0.4,0,00-0037746,Brian,Robinson,8,B.Robinson
3808,2022,REG,7,Jamaal Williams,RB,DET,3.230506329113924,33.33333333333333,2.6859333333333333,15,79,84.52597148965896,-9.525971489658957,5.266666666666667,-0.6804265349756398,0.21428571428571427,0,00-0033948,Jamaal,Williams,30,Ja.Williams
3809,2022,REG,7,D'Onta Foreman,RB,CAR,2.433728813559322,46.666666666666664,2.9020714285714284,15,118,57.4883892485676,60.5116107514324,7.866666666666666,4.034107383428827,0.3333333333333333,0,00-0033925,D'Onta,Foreman,33,D.Foreman
3810,2022,REG,7,Alvin Kamara,RB,NO,3.2893877551020414,63.63636363636363,2.7575000000000003,11,49,45.85629693624929,3.1437030637507135,4.454545454545454,0.2857911876137012,0.5454545454545454,0,00-0033906,Alvin,Kamara,41,A.Kamara
3811,2022,REG,7,Khalil Herbert,RB,CHI,3.9216129032258062,50.0,2.71175,12,62,54.84007691543556,7.15992308456444,5.166666666666667,0.5966602570470366,0.5833333333333334,0,00-0036906,Khalil,Herbert,24,K.Herbert
3812,2022,REG,7,Rhamondre Stevenson,RB,NE,4.021794871794873,18.181818181818183,2.6514545454545453,11,39,53.803243656871636,-14.803243656871636,3.5454545454545454,-1.345749423351967,0.18181818181818182,1,00-0036875,Rhamondre,Stevenson,38,R.Stevenson
3813,2022,REG,7,Michael Carter,RB,NYJ,6.909655172413794,15.384615384615385,2.8136923076923077,13,29,51.95701507784958,-22.957015077849583,2.230769230769231,-1.7659242367576602,0.3076923076923077,0,00-0036924,Michael,Carter,32,Mi.Carter
3814,2022,REG,7,Najee Harris,RB,PIT,4.720461538461538,47.05882352941176,2.698466666666667,17,65,87.16469003687712,-22.16469003687712,3.823529411764706,-1.3038052962868893,0.23529411764705882,0,00-0036893,Najee,Harris,22,N.Harris
3815,2022,REG,7,Saquon Barkley,RB,NYG,3.682,41.66666666666667,2.7417999999999996,24,110,81.14928826623945,28.850711733760548,4.583333333333333,1.2021129889066895,0.4166666666666667,0,00-0034844,Saquon,Barkley,26,S.Barkley
3816,2022,REG,7,Antonio Gibson,RB,WAS,3.520847457627119,0.0,2.9038999999999997,10,59,42.036815727751055,16.963184272248945,5.9,1.6963184272248946,0.4,0,00-0036328,Antonio,Gibson,24,A.Gibson
3817,2022,REG,7,Ezekiel Elliott,RB,DAL,3.8452631578947365,33.33333333333333,2.271214285714286,15,57,78.98953231202921,-21.989532312029212,3.8,-1.4659688208019475,0.3333333333333333,2,00-0033045,Ezekiel,Elliott,21,E.Elliott
3818,2022,REG,7,Josh Jacobs,RB,LV,3.0863636363636364,30.0,2.9277222222222226,20,143,103.60196137809073,33.398038621909265,7.15,1.757791506416277,0.6842105263157895,3,00-0035700,Joshua,Jacobs,28,J.Jacobs
3819,2022,REG,7,Dameon Pierce,RB,HOU,3.49445652173913,20.0,2.7694999999999994,20,92,79.47138555948885,12.528614440511149,4.6,0.6264307220255574,0.5,0,00-0037258,Dameon,Pierce,31,D.Pierce
3820,2022,REG,7,Melvin Gordon,RB,DEN,5.463939393939396,0.0,2.903,11,33,57.51552059824809,-29.515520598248088,3.0,-2.9515520598248086,0.1,0,00-0032144,Melvin,Gordon,25,M.Gordon
3821,2022,REG,7,Nick Chubb,RB,CLE,3.5772527472527478,25.0,3.1650625,16,91,57.83999951172864,33.16000048827136,5.6875,2.07250003051696,0.625,1,00-0034791,Nicholas,Chubb,24,N.Chubb
3822,2022,REG,7,Eno Benjamin,RB,ARI,2.619456521739131,8.333333333333332,2.8108181818181817,12,92,47.84277459554796,35.15722540445204,7.666666666666667,3.1961114004047313,0.45454545454545453,1,00-0036383,Eno,Benjamin,26,E.Benjamin
3823,2022,REG,7,Kenneth Walker,RB,SEA,3.1092814371257487,34.78260869565217,3.212157894736842,23,167,79.95500535397079,87.04499464602921,7.260869565217392,3.7845649846099656,0.4782608695652174,2,00-0038134,Kenneth,Walker,9,K.Walker
3824,2022,REG,7,Jonathan Taylor,RB,IND,2.735344827586207,0.0,2.9899999999999998,10,58,41.59629326019383,16.403706739806168,5.8,1.6403706739806168,0.7,0,00-0036223,Jonathan,Taylor,28,J.Taylor
3825,2022,REG,7,Kenyan Drake,RB,BAL,34.872,27.27272727272727,3.553857142857143,11,5,28.54791573102712,-23.54791573102712,0.45454545454545453,-2.1407196119115564,0.09090909090909091,0,00-0033118,Kenyan,Drake,17,K.Drake
3826,2022,REG,7,Gus Edwards,RB,BAL,3.5483333333333333,25.0,2.6865625,16,66,73.01487682537862,-7.014876825378622,4.125,-0.43842980158616385,0.625,2,00-0034184,Gus,Edwards,35,G.Edwards
3827,2022,REG,7,Derrick Henry,RB,TEN,3.9353125,43.333333333333336,2.6055925925925925,30,128,131.6841986660965,-3.6841986660965063,4.266666666666667,-0.12280662220321688,0.23333333333333334,0,00-0032764,Derrick,Henry,22,D.Henry
3828,2022,REG,7,Tony Pollard,RB,DAL,2.493132530120482,16.666666666666664,2.5783636363636364,12,83,65.81294069650868,17.187059303491324,6.916666666666667,1.4322549419576103,0.4166666666666667,0,00-0035261,Tony,Pollard,20,T.Pollard
3829,2022,REG,7,Raheem Mostert,RB,MIA,3.1696202531645565,31.25,2.6975000000000002,16,79,80.59799382611033,-1.5979938261103257,4.9375,-0.09987461413189536,0.375,0,00-0031687,Dominique,Mostert,31,R.Mostert
3830,2022,REG,7,Joe Mixon,RB,CIN,3.9186206896551714,29.411764705882355,2.614875,17,58,61.61338868681689,-3.61338868681689,3.411764705882353,-0.21255227569511118,0.4117647058823529,1,00-0033897,Joe,Mixon,28,J.Mixon
3831,2022,REG,7,Tyler Allgeier,RB,ATL,5.7638,37.5,2.9235,16,50,52.7565966069434,-2.756596606943397,3.125,-0.1722872879339623,0.4375,1,00-0037263,Tyler,Allgeier,25,T.Allgeier
3832,2022,REG,7,Travis Etienne,RB,JAX,2.7926315789473684,42.857142857142854,3.0963571428571437,14,114,53.40791418980334,52.59208581019666,8.142857142857142,4.0455450623228195,0.6153846153846154,1,00-0036973,Travis,Etienne,1,T.Etienne
3833,2022,REG,8,Christian McCaffrey,RB,SF,3.687021276595745,55.55555555555556,2.8791176470588233,18,94,69.2605982033509,24.739401796649105,5.222222222222222,1.3744112109249502,0.2777777777777778,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey
3834,2022,REG,8,Tony Pollard,RB,DAL,2.3145038167938927,28.57142857142857,2.8745384615384615,14,131,60.99154897168399,70.00845102831602,9.357142857142858,5.000603644879716,0.5,3,00-0035261,Tony,Pollard,20,T.Pollard
3835,2022,REG,8,Aaron Jones,RB,GB,2.8261538461538462,5.0,2.8865789473684216,20,143,136.8341427045459,6.165857295454089,7.15,0.30829286477270446,0.45,0,00-0033293,Aaron,Jones,33,A.Jones
3836,2022,REG,8,Derrick Henry,RB,TEN,2.7484931506849315,56.25,2.7018965517241385,32,219,148.9169057161693,57.08309428383069,6.84375,1.8413901381880868,0.4838709677419355,2,00-0032764,Derrick,Henry,22,D.Henry
3837,2022,REG,8,A.J. Dillon,RB,GB,3.334814814814816,0.0,2.9804444444444447,10,54,38.67000015372112,15.32999984627888,5.4,1.5329999846278881,0.5,0,00-0036265,Algiers,Dillon,28,A.Dillon
3838,2022,REG,8,Dalvin Cook,RB,MIN,3.1585585585585583,30.0,2.898111111111111,20,111,83.21907107585187,-2.219071075851872,5.55,-0.11679321451851958,0.3684210526315789,1,00-0033893,Dalvin,Cook,4,D.Cook
3839,2022,REG,8,Tyler Allgeier,RB,ATL,5.893076923076923,21.428571428571427,3.0148461538461535,14,39,41.574039248422444,-2.5740392484224444,2.7857142857142856,-0.1838599463158889,0.2857142857142857,0,00-0037263,Tyler,Allgeier,25,T.Allgeier
3840,2022,REG,8,Jonathan Taylor,RB,IND,3.154078947368421,31.25,2.734266666666667,16,76,59.9433456773181,16.0566543226819,4.75,1.0035408951676188,0.3125,0,00-0036223,Jonathan,Taylor,28,J.Taylor
3841,2022,REG,8,Dameon Pierce,RB,HOU,7.326285714285713,13.333333333333334,3.2450909090909095,15,35,34.985512499745,0.014487500255000896,2.3333333333333335,0.0009658333503333931,0.3333333333333333,0,00-0037258,Dameon,Pierce,31,D.Pierce
3842,2022,REG,8,Kenneth Walker,RB,SEA,5.456078431372549,50.0,2.8006875000000004,18,51,79.98391097720214,-28.983910977202143,2.8333333333333335,-1.6102172765112301,0.1111111111111111,1,00-0038134,Kenneth,Walker,9,K.Walker
3843,2022,REG,8,Damien Harris,RB,NE,4.686216216216216,0.0,2.8774444444444445,11,37,36.557594390821706,0.4424056091782944,3.3636363636363638,0.04021869174348131,0.45454545454545453,0,00-0035657,Damien,Harris,37,D.Harris
3844,2022,REG,8,Kareem Hunt,RB,CLE,4.39904761904762,9.090909090909092,2.790111111111111,11,42,53.93875018481218,-11.938750184812179,3.8181818181818183,-1.0853409258920161,0.2727272727272727,0,00-0033923,Kareem,Hunt,27,K.Hunt
3845,2022,REG,8,Khalil Herbert,RB,CHI,3.301616161616162,18.75,3.0192,16,99,74.58293541027217,24.41706458972783,6.1875,1.5260665368579893,0.375,1,00-0036906,Khalil,Herbert,24,K.Herbert
3846,2022,REG,8,David Montgomery,RB,CHI,4.609811320754716,26.666666666666668,2.784642857142857,15,53,64.61131960740698,-11.611319607406983,3.533333333333333,-0.7740879738271322,0.4,0,00-0035685,David,Montgomery,32,D.Montgomery
3847,2022,REG,8,Nick Chubb,RB,CLE,4.138613861386139,52.17391304347826,3.188363636363636,23,101,93.20611239724715,7.7938876027528465,4.391304347826087,0.33886467838055856,0.43478260869565216,2,00-0034791,Nicholas,Chubb,24,N.Chubb
3848,2022,REG,8,Gus Edwards,RB,BAL,2.969076923076923,36.36363636363637,3.0087,11,65,41.39829676253339,23.60170323746661,5.909090909090909,2.1456093852242373,0.5454545454545454,0,00-0034184,Gus,Edwards,35,G.Edwards
3849,2022,REG,8,Josh Jacobs,RB,LV,4.111395348837209,20.0,2.926333333333334,10,43,42.955128224601104,-7.955128224601104,4.3,-0.8839031360667894,0.1111111111111111,0,00-0035700,Joshua,Jacobs,28,J.Jacobs
3850,2022,REG,8,Rhamondre Stevenson,RB,NE,3.717464788732394,25.0,2.9585833333333333,16,71,55.42816082673761,14.57183917326239,4.4375,0.9714559448841593,0.3333333333333333,0,00-0036875,Rhamondre,Stevenson,38,R.Stevenson
3851,2022,REG,8,Devin Singletary,RB,BUF,2.961194029850746,21.428571428571427,2.6705833333333335,14,67,50.54746468076128,16.45253531923872,4.785714285714286,1.1751810942313372,0.5,0,00-0035250,Devin,Singletary,26,D.Singletary
3852,2022,REG,8,D'Onta Foreman,RB,CAR,3.2222881355932205,23.076923076923077,2.6277200000000005,26,118,118.63060428558398,-0.6306042855839848,4.538461538461538,-0.024254010983999416,0.46153846153846156,3,00-0033925,D'Onta,Foreman,33,D.Foreman
3853,2022,REG,8,Raheem Mostert,RB,MIA,4.158906249999999,42.857142857142854,2.6916666666666664,14,64,67.21943083878048,-3.2194308387804824,4.571428571428571,-0.22995934562717732,0.35714285714285715,0,00-0031687,Dominique,Mostert,31,R.Mostert
3854,2022,REG,8,Latavius Murray,RB,DEN,3.9610869565217395,42.857142857142854,2.779642857142857,14,46,49.26727711557088,-5.267277115570877,3.2857142857142856,-0.40517516273622134,0.46153846153846156,1,00-0030513,Latavius,Murray,28,L.Murray
3855,2022,REG,8,Travis Etienne,RB,JAX,2.9521153846153836,16.666666666666664,2.683565217391305,24,156,109.30501000899575,46.69498999100425,6.5,1.9456245829585104,0.5,1,00-0036973,Travis,Etienne,1,T.Etienne
3856,2022,REG,8,Alvin Kamara,RB,NO,3.7596774193548397,22.22222222222222,2.2766470588235297,18,62,73.9852881956989,-11.9852881956989,3.4444444444444446,-0.6658493442054945,0.2222222222222222,1,00-0033906,Alvin,Kamara,41,A.Kamara
3857,2022,REG,8,Caleb Huntley,RB,ATL,3.383406593406594,37.5,2.8636874999999997,16,91,58.100812743666275,32.899187256333725,5.6875,2.056199203520858,0.6875,0,00-0036829,Caleb,Huntley,42,C.Huntley
3858,2022,REG,8,Jamaal Williams,RB,DET,3.0233962264150946,60.0,2.6164,10,53,53.61798087956438,-0.617980879564378,5.3,-0.0617980879564378,0.4,2,00-0033948,Jamaal,Williams,30,Ja.Williams
3859,2022,REG,8,Saquon Barkley,RB,NYG,6.135094339622641,20.0,2.6998125,20,53,68.10280986625487,-15.102809866254873,2.65,-0.7551404933127437,0.25,1,00-0034844,Saquon,Barkley,26,S.Barkley
3860,2022,REG,9,David Montgomery,RB,CHI,5.851666666666667,28.57142857142857,2.9119230769230766,14,36,64.95471076507089,-28.954710765070885,2.5714285714285716,-2.068193626076492,0.14285714285714285,0,00-0035685,David,Montgomery,32,D.Montgomery
3861,2022,REG,9,Cordarrelle Patterson,RB,ATL,4.288409090909091,38.46153846153847,2.4175833333333334,13,44,48.93468770221554,-4.934687702215541,3.3846153846153846,-0.3795913617088878,0.5384615384615384,2,00-0030578,Cordarrelle,Patterson,84,C.Patterson
3862,2022,REG,9,Dameon Pierce,RB,HOU,3.1202877697841727,7.4074074074074066,2.8677083333333333,27,139,135.24746274400277,3.7525372559972254,5.148148148148148,0.13898286133323057,0.4074074074074074,0,00-0037258,Dameon,Pierce,31,D.Pierce
3863,2022,REG,9,Travis Etienne,RB,JAX,4.530275229357799,50.0,2.7702799999999996,28,109,113.47360097770392,-4.473600977703924,3.892857142857143,-0.15977146348942586,0.42857142857142855,2,00-0036973,Travis,Etienne,1,T.Etienne
3864,2022,REG,9,Deon Jackson,RB,IND,6.098260869565217,18.181818181818183,2.8885454545454547,11,23,45.29383436672467,-22.293834366724667,2.090909090909091,-2.026712215156788,0.09090909090909091,0,00-0036493,Deon,Jackson,35,D.Jackson
3865,2022,REG,9,Miles Sanders,RB,PHI,3.5567741935483874,17.647058823529413,2.9454285714285713,17,93,97.04657237331863,-4.046572373318625,5.470588235294118,-0.23803366901874265,0.47058823529411764,1,00-0035243,Miles,Sanders,26,M.Sanders
3866,2022,REG,9,Darrell Henderson,RB,LAR,3.3258928571428577,8.333333333333332,2.7364166666666665,12,56,57.56570241447456,-1.5657024144745577,4.666666666666667,-0.13047520120621314,0.25,0,00-0035664,Darrell,Henderson,27,D.Henderson
3867,2022,REG,9,Joe Mixon,RB,CIN,2.9365359477124184,40.909090909090914,2.601047619047619,22,153,82.10308764677087,70.89691235322913,6.954545454545454,3.2225869251467785,0.7727272727272727,4,00-0033897,Joe,Mixon,28,J.Mixon
3868,2022,REG,9,Jamaal Williams,RB,DET,3.711728395061729,4.166666666666666,2.4374999999999996,24,81,98.70392758297237,-17.70392758297237,3.375,-0.7376636492905154,0.375,0,00-0033948,Jamaal,Williams,30,Ja.Williams
3869,2022,REG,9,A.J. Dillon,RB,GB,4.305,45.45454545454545,2.477090909090909,11,34,37.55164676311091,-3.5516467631109094,3.090909090909091,-0.32287697846462815,0.5454545454545454,0,00-0036265,Algiers,Dillon,28,A.Dillon
3870,2022,REG,9,Kenyan Drake,RB,BAL,4.243763440860215,25.0,2.8901428571428567,24,93,99.8078684331776,-6.807868433177603,3.875,-0.2836611847157335,0.375,2,00-0033118,Kenyan,Drake,17,K.Drake
3871,2022,REG,9,Tyler Allgeier,RB,ATL,2.3231313131313134,10.0,2.7036000000000002,10,99,43.45009255426297,55.54990744573703,9.9,5.554990744573702,0.7,0,00-0037263,Tyler,Allgeier,25,T.Allgeier
3872,2022,REG,9,James Robinson,RB,NYJ,4.171458333333333,0.0,2.9616666666666664,13,48,46.751338413651595,-3.7513384136515953,3.6923076923076925,-0.3126115344709663,0.3333333333333333,0,00-0035831,James,Robinson,23,J.Robinson
3873,2022,REG,9,Rhamondre Stevenson,RB,NE,3.7444999999999995,6.666666666666667,2.780583333333333,15,60,61.11971236714441,-1.119712367144409,4.0,-0.0746474911429606,0.5333333333333333,0,00-0036875,Rhamondre,Stevenson,38,R.Stevenson
3874,2022,REG,9,Antonio Gibson,RB,WAS,4.609166666666667,0.0,2.5703,11,36,39.66902308253602,-5.669023082536022,3.272727272727273,-0.5669023082536022,0.3,0,00-0036328,Antonio,Gibson,24,A.Gibson
3875,2022,REG,9,Dalvin Cook,RB,MIN,5.490851063829789,17.647058823529413,2.7471666666666668,17,47,59.630081193158816,-12.630081193158816,2.764705882352941,-0.7429459525387538,0.29411764705882354,0,00-0033893,Dalvin,Cook,4,D.Cook
3876,2022,REG,9,Josh Jacobs,RB,LV,4.048358208955224,29.411764705882355,2.9324615384615385,17,67,65.32691170563866,1.6730882943613352,3.9411764705882355,0.09841695849184325,0.29411764705882354,0,00-0035700,Joshua,Jacobs,28,J.Jacobs
3877,2022,REG,9,Kenneth Walker,RB,SEA,4.218348623853211,15.384615384615385,2.8149583333333332,26,109,108.72537290641701,0.27462709358299264,4.1923076923076925,0.010562580522422794,0.5384615384615384,2,00-0038134,Kenneth,Walker,9,K.Walker
3878,2022,REG,9,Derrick Henry,RB,TEN,2.6499999999999995,52.94117647058824,2.6724374999999996,17,115,53.21736754213178,61.78263245786822,6.764705882352941,3.63427249752166,0.47058823529411764,2,00-0032764,Derrick,Henry,22,D.Henry
3879,2022,REG,9,Austin Ekeler,RB,LAC,4.613617021276596,35.714285714285715,2.710461538461538,14,47,52.215600918161286,-5.215600918161286,3.357142857142857,-0.37254292272580614,0.5,1,00-0033699,Austin,Ekeler,30,A.Ekeler
3880,2022,REG,9,J.J. Taylor,RB,NE,12.815555555555557,30.0,2.7791428571428574,10,9,27.565195993063135,-18.565195993063135,0.9,-1.8565195993063135,0.1,0,00-0036096,J.J.,Taylor,42,J.Taylor
3881,2022,REG,9,Michael Carter,RB,NYJ,3.5621052631578944,0.0,2.9515454545454545,12,76,40.75148950401269,35.24851049598731,6.333333333333333,2.937375874665609,0.5833333333333334,1,00-0036924,Michael,Carter,32,Mi.Carter
3882,2022,REG,9,Brian Robinson,RB,WAS,4.304318181818182,15.384615384615385,3.1013076923076923,13,44,51.55986723639276,-7.559867236392762,3.3846153846153846,-0.5815282489532894,0.3076923076923077,0,00-0037746,Brian,Robinson,8,B.Robinson
3883,2022,REG,10,Devin Singletary,RB,BUF,3.9302127659574473,0.0,2.7934999999999994,13,47,42.272625091932916,4.727374908067084,3.6153846153846154,0.4727374908067084,0.4,2,00-0035250,Devin,Singletary,26,D.Singletary
3884,2022,REG,10,Jonathan Taylor,RB,IND,2.589727891156462,18.181818181818183,2.697904761904762,22,147,93.58444380951137,53.41555619048863,6.681818181818182,2.4279798268403923,0.4090909090909091,1,00-0036223,Jonathan,Taylor,28,J.Taylor
3885,2022,REG,10,Kenneth Walker,RB,SEA,8.809999999999999,10.0,3.1226666666666665,10,17,50.73899360918627,-33.73899360918627,1.7,-3.748777067687363,0.0,0,00-0038134,Kenneth,Walker,9,K.Walker
3886,2022,REG,10,Brian Robinson,RB,WAS,4.2389534883720925,42.30769230769231,2.751192307692307,26,86,82.84003520613845,3.1599647938615476,3.3076923076923075,0.12153710745621336,0.4230769230769231,1,00-0037746,Brian,Robinson,8,B.Robinson
3887,2022,REG,10,Saquon Barkley,RB,NYG,3.872565789473684,28.57142857142857,2.7313437499999997,35,152,151.0757432744525,0.924256725547508,4.3428571428571425,0.026407335015643088,0.2857142857142857,1,00-0034844,Saquon,Barkley,26,S.Barkley
3888,2022,REG,10,Elijah Mitchell,RB,SF,2.915393258426966,27.77777777777778,2.6054117647058823,18,89,75.60831493648688,13.391685063513123,4.944444444444445,0.7439825035285068,0.4444444444444444,0,00-0036567,Elijah,Mitchell,25,E.Mitchell
3889,2022,REG,10,Leonard Fournette,RB,TB,3.4114035087719294,35.714285714285715,2.7415714285714285,14,57,54.22153819820718,0.7784618017928224,4.071428571428571,0.05988167706098634,0.38461538461538464,1,00-0033856,Leonard,Fournette,7,L.Fournette
3890,2022,REG,10,Rachaad White,RB,TB,3.4761904761904763,22.727272727272727,2.748380952380953,22,105,72.57193726995366,32.428062730046335,4.7727272727272725,1.4740028513657426,0.36363636363636365,0,00-0037256,Rachaad,White,29,R.White
3891,2022,REG,10,Nick Chubb,RB,CLE,3.61,54.54545454545454,2.8993636363636366,11,63,34.22634328325841,26.77365671674159,5.7272727272727275,2.677365671674159,0.4,1,00-0034791,Nicholas,Chubb,24,N.Chubb
3892,2022,REG,10,Josh Jacobs,RB,LV,3.8565384615384617,9.523809523809524,2.6632,21,78,106.52636570836968,-28.52636570836968,3.7142857142857144,-1.3583983670652229,0.2857142857142857,1,00-0035700,Joshua,Jacobs,28,J.Jacobs
3893,2022,REG,10,Jeffery Wilson,RB,MIA,2.62,11.76470588235294,2.349,17,119,90.31721325900565,28.682786740994345,7.0,1.6872227494702556,0.5294117647058824,1,00-0034115,Jeffery,Wilson,23,J.Wilson
3894,2022,REG,10,D'Onta Foreman,RB,CAR,3.2998461538461545,32.25806451612903,2.5058461538461545,31,130,110.71793411886468,-3.717934118864676,4.193548387096774,-0.1239311372954892,0.4666666666666667,1,00-0033925,D'Onta,Foreman,33,D.Foreman
3895,2022,REG,10,Travis Etienne,RB,JAX,4.08,9.090909090909092,2.576333333333333,11,45,55.087161079309844,-10.087161079309844,4.090909090909091,-0.9170146435736222,0.45454545454545453,0,00-0036973,Travis,Etienne,1,T.Etienne
3896,2022,REG,10,Aaron Jones,RB,GB,4.069927536231884,25.0,3.0249090909090905,24,138,91.30806391520001,33.69193608479999,5.75,1.5314516402181815,0.5454545454545454,1,00-0033293,Aaron,Jones,33,A.Jones
3897,2022,REG,10,Najee Harris,RB,PIT,3.072424242424242,25.0,2.5916842105263154,20,99,99.53159753470655,-0.5315975347065489,4.95,-0.026579876735327447,0.3,0,00-0036893,Najee,Harris,22,N.Harris
3898,2022,REG,10,A.J. Dillon,RB,GB,3.305538461538461,15.384615384615385,2.609538461538461,13,65,50.55445972133259,14.445540278667409,5.0,1.1111954060513392,0.46153846153846156,0,00-0036265,Algiers,Dillon,28,A.Dillon
3899,2022,REG,10,Antonio Gibson,RB,WAS,4.506818181818184,28.57142857142857,2.7955714285714284,14,44,42.82410798126842,1.175892018731581,3.142857142857143,0.08399228705225578,0.5,1,00-0036328,Antonio,Gibson,24,A.Gibson
